track_uri,album_name,album_uri,artist_name,artist_uri,duration_ms,pid,track_name
spotify:track:3UwT4FadEGWyMdaSwYcUBY,Flicker,spotify:album:3QLB5s0MY7ERTwh4GpNMkf,Niall Horan,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,232852,3202,This Town
spotify:track:2IiNA0s5eQBSjwK4iNeUvW,Let Go,spotify:album:7h6XeTzy0SRXDrFJeA9gO7,Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,244506,3202,Complicated
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,Purpose,spotify:album:7fZH0aUAjY3ay25obOUf2a,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,200786,3202,Sorry
spotify:track:3AYcyxEACnmE6d96RPubID,The Heist [Deluxe Edition],spotify:album:0CoiTAUBiO70lic9p9Lboq,Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,235613,3202,Thrift Shop (feat. Wanz)
spotify:track:0OJXdyyVL8K6aovPgfqCcN,The Best Damn Thing,spotify:album:0XypvgyeJm4mNjH4QRHmYR,Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,217933,3202,Girlfriend (German Version - Explicit) - German Version - Explicit
spotify:track:0OJXdyyVL8K6aovPgfqCcN,The Best Damn Thing,spotify:album:0XypvgyeJm4mNjH4QRHmYR,Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,217933,3202,Girlfriend (German Version - Explicit) - German Version - Explicit
spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,Loud,spotify:album:5QG3tjE5L9F6O2vCAPph38,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,263173,3202,What's My Name?
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney,spotify:album:5Vdzprr5cOqXQo44eHeV7t,Whitney Houston,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,291293,3202,I Wanna Dance with Somebody (Who Loves Me)
spotify:track:1UZ25gykR30Oewh3dBRtVZ,The Pinkprint,spotify:album:40XGTQ7FN6Y3dZXJhKBe96,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,312026,3202,Only
spotify:track:1xznGGDReH1oQq0xzbwXa3,Views,spotify:album:3hARKC8cinq3mZLLAEaBh9,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,173986,3202,One Dance
spotify:track:1kiNatIrwDusOZfR29W0LJ,Bad 25th Anniversary,spotify:album:24TAupSNVWSAHL0R7n71vm,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,318680,3202,Man in the Mirror - 2012 Remaster
spotify:track:73Qlt0XuhuYzEigjitm2ze,Confident,spotify:album:4HLTw1RgvSZkSLAc3pU9kU,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,214739,3202,Cool for the Summer
spotify:track:6w4LIVTA1966CdmIo0yG4x,BADLANDS,spotify:album:1kxDY7IJjRHX3dpQTvFUmS,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,249499,3202,Colors
spotify:track:4Z3qm2aWGTJuJKnv3EWwyD,"Sit Still, Look Pretty",spotify:album:2cE2eOy7alOZHpuelJEV8Q,Daya,spotify:artist:6Dd3NScHWwnW6obMFbl1BH,192386,3202,Hide Away
spotify:track:3lSDIJ2abCrOdDJ6pshUap,Last Year Was Complicated,spotify:album:4Yww2EYetseL1eL2YuvLna,Nick Jonas,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,234213,3202,Close
spotify:track:3b0EOvScbZUc0qJx0E1L2z,Diana Ross Presents The Jackson 5,spotify:album:16TNmWWPXkuaXqNBmPYHp9,The Jackson 5,spotify:artist:2iE18Oxc8YSumAU232n4rW,176333,3202,I Want You Back
spotify:track:0IqKeD8ZSP72KbGYyzEcAs,Hozier,spotify:album:36k5aXpxffjVGcNce12GLZ,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,241688,3202,Take Me To Church
spotify:track:67citk3uzWs5qbaIVKTeg8,Storyteller,spotify:album:4q3SkZWPYJtKno1RbnrjL4,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,193333,3202,Church Bells
spotify:track:25khomWgBVamSdKw7hzm3l,Beauty Behind The Madness,spotify:album:28ZKQMoNBB0etKXZ97G2SN,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,242253,3202,The Hills
spotify:track:53Dj5PCDhb22qWqmre3YQs,A.M.,spotify:album:3cyLH6iUGPjEsZIUFnJfd3,Chris Young,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,188706,3202,Aw Naw
spotify:track:3xdjjKMcMOFgo1eQrfbogM,True Believers,spotify:album:6cowf7fdb5dgKoglTekOK8,Darius Rucker,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,298400,3202,Wagon Wheel
spotify:track:6s9m5J92By7jii22Q2XtY2,Platinum,spotify:album:4ZnIw6llQFlXcFgjMNtrTw,Miranda Lambert,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,169586,3202,Somethin' Bad - (Duet with Carrie Underwood)
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Closer,spotify:album:0rSLgV8p5FzfnqlEk4GzxE,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,244960,3202,Closer
spotify:track:3YimpODfNhxj3rN81v4WvE,Fuse,spotify:album:6LJH0InZpmgymwZ3hpsUYD,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,184946,3202,Raise 'Em Up
spotify:track:4iLPK8QnOvqm0Azbsk2GDn,Summer Forever,spotify:album:3OkqAak6KhIQExElXif7UW,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,188999,3202,Don't It
spotify:track:7yHEDfrJNd0zWOfXwydNH0,Dangerous Woman,spotify:album:4lVR2fg3DAUQpGVJ6DciHW,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,244453,3202,Into You
spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,Queen Of The Clouds,spotify:album:5Z5O36p7BivXzkucc0PAfw,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,238426,3202,Talking Body
spotify:track:5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,spotify:album:2XIhZ9IjqoIN5V6dfKHzCn,Lee Brice,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,221173,3202,I Don't Dance
spotify:track:4Pn0JlCUusD2QHjADuOzuV,Damn Country Music,spotify:album:4js8lX2b3DBIfixMCPABC4,Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,259266,3202,Humble And Kind
spotify:track:6jG2YzhxptolDzLHTGLt7S,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,323480,3202,Drunk in Love
spotify:track:2GyA33q5rti5IxkMQemRDH,Handwritten,spotify:album:6sUOosXuYt0oUeczJRbedZ,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,223853,3202,I Know What You Did Last Summer
spotify:track:0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,spotify:album:7IOSachS7KZNuqRZrPcdD0,Chris Young,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,197280,3202,I'm Comin' Over
spotify:track:4CcrLWFQY4dRGMbUR59cSp,We Are Tonight,spotify:album:1UrEMAvTDJdsJsZdsBux4h,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,200533,3202,Hey Girl
spotify:track:1rdreHH1v6kyrx2mFQvLR4,Avril Lavigne,spotify:album:512J2VIGOTP50qp5MNEUyG,Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,214320,3202,Here's to Never Growing Up
spotify:track:1uhaXll708Tq7NDwu7fJBd,"Old Boots, New Dirt",spotify:album:2RIu1R2av2tWEu2MloUE6u,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,223626,3202,Gonna Know We Were Here
spotify:track:2Z8WuEywRWYTKe1NybPQEW,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,214506,3202,Ride
spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,Some Hearts,spotify:album:0kys2jaKAiDPfNBd4z7LAg,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,199946,3202,Before He Cheats
spotify:track:6YbhspuOar1D9WSSnfe7ds,Mac and Devin Go To High School (Music From and Inspired By The Movie),spotify:album:12pnVAswzLE6hArSl0bF0h,Snoop Dogg,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,207346,3202,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars"
spotify:track:2CvOqDpQIMw69cCzWqr5yr,I AM...SASHA FIERCE - Platinum Edition,spotify:album:3ROfBX6lJLnCmaw1NrP5K9,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,261160,3202,Halo
spotify:track:1OOtq8tRnDM8kG2gqUPjAj,Thriller 25 Super Deluxe Edition,spotify:album:1C2h7mLntPSeVYciMRTF4a,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,258040,3202,Beat It - Single Version
spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,FourFiveSeconds,spotify:album:3W6dGZZiH1GxBiQWE5CjzK,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,188238,3202,FourFiveSeconds
spotify:track:0QsvXIfqM0zZoerQfsI9lm,The Chainsmokers- Japan Special Edition,spotify:album:3ShQFl9FladFKlonwPGZFc,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,208053,3202,Don't Let Me Down
spotify:track:4cDWuDOQPJsnS88XKrkAFy,Wide Open,spotify:album:4Bhif8EJKTZaDF9hTqNysh,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,220573,3202,She's Country
spotify:track:3CJvmtWw2bJsudbAC5uCQk,Revival,spotify:album:3Kbuu2tHsIbplFUkB7a5oE,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,200680,3202,Hands To Myself
spotify:track:4omisSlTk6Dsq2iQD7MA07,Let Go,spotify:album:7h6XeTzy0SRXDrFJeA9gO7,Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,204000,3202,Sk8er Boi
spotify:track:4wFUdSCer8bdQsrp1M90sa,Two Lanes Of Freedom,spotify:album:1O3BsjGx9plSOJ036ZY4Fl,Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,276880,3202,Highway Don't Care
spotify:track:6WjmPTZKeDylStKmGHLcqQ,Confident,spotify:album:4HLTw1RgvSZkSLAc3pU9kU,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,205745,3202,Confident
spotify:track:6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),spotify:album:3o99825qhG7K7D07naRs4F,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,185351,3202,Cold Water (feat. Justin Bieber & MØ)
spotify:track:2YCQff1CDLnQ4dzjAfE1VG,I Drive Your Truck,spotify:album:00V6Eg95EFSbvLiQpMUmCE,Lee Brice,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,243653,3202,I Drive Your Truck
spotify:track:6qoH2pKeEibNUG1pnJIjmZ,Kill The Lights,spotify:album:0WtCqmpVN7rRGfDMSWSXBA,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,227413,3202,Move
spotify:track:12REd1n8PeiHHWOh066tpr,Skin,spotify:album:3zXR5GOXPq0Uc7tWC9fO3X,Flume,spotify:artist:6nxWCVXbOlEVRexSbLsTer,233337,3202,Never Be Like You
spotify:track:5eqiMMbaeUZ32Q7sS00H35,The Pinkprint,spotify:album:40XGTQ7FN6Y3dZXJhKBe96,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,260240,3202,Anaconda
spotify:track:5uCax9HTNlzGybIStD3vDh,Back from the Edge,spotify:album:7oiJYvEJHsmYtrgviAVIBD,James Arthur,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,211466,3202,Say You Won't Let Go
spotify:track:5ChkMS8OtdzJeqyybCc9R5,Thriller 25 Super Deluxe Edition,spotify:album:1C2h7mLntPSeVYciMRTF4a,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,293826,3202,Billie Jean
spotify:track:0WqIKmW4BTrj3eJFmnCKMv,Dangerously In Love (Alben für die Ewigkeit),spotify:album:25hVFAxTlDvXbx2X2QkUkE,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,235933,3202,Crazy In Love
spotify:track:1oHNvJVbFkexQc0BpQp7Y4,Pink Friday ... Roman Reloaded,spotify:album:6OfCOPtcPuhlAovGJ52uZO,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,210626,3202,Starships
spotify:track:1z6WtY7X4HQJvzxC4UgkSf,4,spotify:album:1gIC63gC3B7o7FfpPACZQJ,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,267413,3202,Love On Top
spotify:track:6ZOPiKQeibCn7fP8dncucL,Ripcord,spotify:album:1r7ABqzNXQnUPAH3ZjrHMn,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,230600,3202,Blue Ain't Your Color
spotify:track:02M6vucOvmRfMxTXDUwRXu,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,213506,3202,7/11
spotify:track:6ZANrVuAMp2rpjhfbOuJly,Revival,spotify:album:3Kbuu2tHsIbplFUkB7a5oE,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,229080,3202,Same Old Love
spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,spotify:album:7atJn49QvtOLiFxhQd2hp9,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,240133,3202,Blown Away
spotify:track:0r8iDf65NHgFgZOGLwj5r8,Dierks Bentley,spotify:album:2yeODPn8igz9qQiitOZRyJ,Dierks Bentley,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,260826,3202,What Was I Thinkin'
spotify:track:03fT3OHB9KyMtGMt2zwqCT,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,226866,3202,Play It Again
spotify:track:5hgnY0mVcVetszbb85qeDg,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,319466,3202,Partition
spotify:track:2mXsZsJBThTaJXbNcg5QD4,Four The Record,spotify:album:1Pv6Znx8kGygusP4fqBD7m,Miranda Lambert,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,177773,3202,Mama's Broken Heart
spotify:track:14OxJlLdcHNpgsm4DRwDOB,Queen Of The Clouds,spotify:album:47C7w4o1resDhr7jvYEpxE,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,209160,3202,Habits (Stay High)
spotify:track:4Hf7WnR761jpxPr5D46Bcd,Illuminate,spotify:album:6FLZDJq4UuwqcaQlI4XCP1,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,187973,3202,Treat You Better
spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,Know-It-All,spotify:album:3rDbA12I5duZnlwakqDdZa,Alessia Cara,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,188493,3202,Wild Things
spotify:track:6lV2MSQmRIkycDScNtrBXO,B.o.B Presents: The Adventures of Bobby Ray,spotify:album:7apLPYT8szV1IqTxyVSy5P,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,180480,3202,Airplanes (feat. Hayley Williams of Paramore) - Explicit Album Version
spotify:track:7ySUcLPVX7KudhnmNcgY2D,Loud,spotify:album:5QG3tjE5L9F6O2vCAPph38,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,243600,3202,S&M
spotify:track:05ZACkzW8YbRq3eFgIfSNB,Chief,spotify:album:5dtw6CoMhbrSj01YUvdQOF,Eric Church,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,263386,3202,Springsteen
spotify:track:6i0V12jOa3mr6uu4WYhUBr,Heathens,spotify:album:3J8W9AOjQhnBLCX33m3atT,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,195920,3202,Heathens
spotify:track:6C7RJEIUDqKkJRZVWdkfkH,Graduation,spotify:album:3SZr5Pco2oqKFORCP3WNj9,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,311866,3202,Stronger
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,Pure Heroine,spotify:album:0rmhjUgoVa17LZuS8xWQ3v,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,190185,3202,Royals
spotify:track:2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),spotify:album:46yAYzRhSMPA44m0MzSr6g,Noah Cyrus,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,242081,3202,Make Me (Cry)
spotify:track:6enPOmd3vSFpI4jjms8kXN,How Country Feels,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,Randy Houser,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,193773,3202,Runnin' Outta Moonlight
spotify:track:6TefPQD0oc88BNALpu4U87,Doin' Somethin' Right,spotify:album:01XmoBPJ8VwC6IyOEvGhy5,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,269586,3202,Must Be Doin' Somethin' Right
spotify:track:3U3Ff8ZvL6oEu1r98gCCWW,Music Of The Sun,spotify:album:19UbDbyaYRW1U7lBMYO9F2,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,246960,3202,Pon de Replay
spotify:track:2DpCdPMg1BADE4HDnxt3Rd,"Sit Still, Look Pretty",spotify:album:2cE2eOy7alOZHpuelJEV8Q,Daya,spotify:artist:6Dd3NScHWwnW6obMFbl1BH,202226,3202,"Sit Still, Look Pretty"
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Oral Fixation Vol. 2,spotify:album:5ppnlEoj4HdRRdRihnY3jU,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,218093,3202,Hips Don't Lie
spotify:track:7GQjJEwqlp6m5HNWVQd6OR,Doin' Somethin' Right,spotify:album:01XmoBPJ8VwC6IyOEvGhy5,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,215853,3202,Good Directions
spotify:track:13HVjjWUZFaWilh2QUJKsP,Chaos And The Calm,spotify:album:5BxvswQSGWrBbVCdx6mFGO,James Bay,spotify:artist:4EzkuveR9pLvDVFNx6foYD,260533,3259,Let It Go
spotify:track:6nxQdXa1uAL0rY72wPZu89,DARKNESS AND LIGHT,spotify:album:7xMjYDrgPLp1ReFGAOyS1O,John Legend,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,210293,3259,Love Me Now
spotify:track:6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",spotify:album:40LbnfieVTWtHrK24WQeEB,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,236001,3259,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"
spotify:track:6fujklziTHa8uoM5OQSfIo,SremmLife 2,spotify:album:5v6iBhIlflzR9rEd1LAMbd,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,291893,3259,Black Beatles
spotify:track:4pdPtRcBmOSQDlJ3Fk945m,Encore,spotify:album:55bbXORm6ZrVq52zfZnxBf,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,205946,3259,Let Me Love You
spotify:track:2c8sgbZoEanC3QyFNZxUcA,Bobby Tarantino,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,218946,3259,Flexicution
spotify:track:46jLy47W8rkf8rEX04gMKB,Oh My My,spotify:album:6p01JdkB7ry8iAf4IuC1Lv,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,169773,3259,Wherever I Go
spotify:track:0PDUDa38GO8lMxLCRc4lL1,Mind Of Mine (Deluxe Edition),spotify:album:5amj9zNeZ3B2EdpBgXrOZ0,ZAYN,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,202746,3259,PILLOWTALK
spotify:track:43PuMrRfbyyuz4QpZ3oAwN,T R A P S O U L,spotify:album:6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,194613,3259,Exchange
spotify:track:6WhzFzROw3aq3rPWjgYlxr,Gold,spotify:album:4sbZHOW6I2LTTjlRJbhVtA,Kiiara,spotify:artist:4u5smJBskI6Adzv08PuiUP,225882,3259,Gold
spotify:track:0prNGof3XqfTvNDxHonvdK,Know-It-All,spotify:album:3rDbA12I5duZnlwakqDdZa,Alessia Cara,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,230226,3259,Scars To Your Beautiful
spotify:track:2aFiaMXmWsM3Vj72F9ksBl,DNCE,spotify:album:7K89F9bgY1jks0uIlMerm3,DNCE,spotify:artist:6T5tfhQCknKG4UnH90qGnz,219146,3259,Cake By The Ocean
spotify:track:2QbFClFyhMMtiurUjuQlAe,Red Pill Blues,spotify:album:1Jmq5HEJeA9kNi2SgQul4U,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,214265,3259,Don't Wanna Know (feat. Kendrick Lamar)
spotify:track:5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),spotify:album:3meZFplbMmji648oWUNEfQ,Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM,251088,3259,Rockabye (feat. Sean Paul & Anne-Marie)
spotify:track:0H8XeaJunhvpBdBFIYi6Sh,Stoney,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,234213,3259,Deja Vu
spotify:track:0azC730Exh71aQlOt9Zj3y,This Is What You Came For,spotify:album:3pEgGUv379EDinvg1TN7Kt,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,222160,3259,This Is What You Came For
spotify:track:0vbbhcA6okLzvsy6WSTlLg,x,spotify:album:6NoBzYmh5gUusGPCfg0pct,Rudimental,spotify:artist:4WN5naL3ofxrVBgFpguzKo,242440,3259,Lay It All On Me (feat. Ed Sheeran)
spotify:track:6olUplztLFFfU7fMYmFXOP,Kauai,spotify:album:5GBcqixIFDPEom7AUNbFiM,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,252013,3259,Sober
spotify:track:50PWlIBU7PlGGwzgN8TiFJ,Joanne,spotify:album:4JiY4JUvXdEA7UFIbiAyor,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,205280,3259,Million Reasons
spotify:track:1vvNmPOiUuyCbgWmtc6yfm,My Way,spotify:album:0dzeoQhVNzKkwM5ieOJC54,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,219159,3259,My Way
spotify:track:0Fv5N0cHBsl4bzCbollCAS,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,142906,3259,Moves
spotify:track:6gBFPUFcJLzWGx4lenP6h2,Birds In The Trap Sing McKnight,spotify:album:42WVQWuf1teDysXiOupIZt,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,243836,3259,goosebumps
spotify:track:6KI1ZpZWYAJLvmVhCJz65G,FMA,spotify:album:2AUhyBQANk5FKHD6WCbxja,Grace,spotify:artist:6y5amJcTjeDgLXIjtQLMst,201493,3259,You Don't Own Me
spotify:track:5GXAXm5YOmYT0kL5jHvYBt,Starboy,spotify:album:4AdZV63ycxFLF6Hcol0QnB,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,269186,3259,I Feel It Coming
spotify:track:1Tt4sE4pXi57mTD1GCzsqm,ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,191600,3259,Needed Me
spotify:track:343YBumqHu19cGoGARUTsd,More Life,spotify:album:1lXY618HWkwYKJWBRYR4MK,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,210937,3259,Fake Love
spotify:track:14WWzenpaEgQZlqPq2nk4v,ANTI,spotify:album:2JNVoEx4psIgNQyEExwQVn,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,219320,3259,Work
spotify:track:0SGkqnVQo9KPytSri1H6cF,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,222360,3259,Bounce Back
spotify:track:7Ezwtgfw7khBrpvaNPtMoT,Plata O Plomo,spotify:album:1hyd7RYmR54Elg3MhZzXJW,Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,191900,3259,All The Way Up
spotify:track:1xznGGDReH1oQq0xzbwXa3,Views,spotify:album:3hARKC8cinq3mZLLAEaBh9,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,173986,3259,One Dance
spotify:track:5masKPHeAOVNgxdLebIcK7,Cloud Nine,spotify:album:0uMIzWh1uEpHEBell4rlF8,Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4,222801,3259,Stole the Show
spotify:track:4IWGnyOHDrVZEtPWfs4s7q,The Perfect LUV Tape,spotify:album:6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,175203,3259,Do What I Want
spotify:track:4dASQiO1Eoo3RJvt74FtXB,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),spotify:album:704GHNtZhEe9TBgleCNNGv,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,243490,3259,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)"
spotify:track:3NdDpSvN911VPGivFlV5d0,I Don’t Wanna Live Forever (Fifty Shades Darker),spotify:album:5MxXY7DbFMUiHFTPUabgJJ,ZAYN,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,245200,3259,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""
spotify:track:3lSDIJ2abCrOdDJ6pshUap,Last Year Was Complicated,spotify:album:4Yww2EYetseL1eL2YuvLna,Nick Jonas,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,234213,3259,Close
spotify:track:5OOkp4U9P9oL23maHFHL1h,New English,spotify:album:2SaYqv9d4lxLBm5nYPJHWh,Desiigner,spotify:artist:7pFeBzX627ff0VnN6bxPR4,246761,3259,Panda
spotify:track:6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),spotify:album:3W6iNTF9ajh2btsyxslpCY,Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,215510,3259,Purple Lamborghini (with Rick Ross)
